Var1 Freq
1249 129.747056539779 1
1250 129.763828293564 1
1251 129.771785371951 1
1252 129.772616865877 1
1253 129.777461122024 1
1254 129.782254705063 1
1255 129.789168429194 1
1256 129.802813908011 1
1257 129.805967968487 1
1258 129.810674623132 1
1259 129.826296494202 1
1260 129.842875746258 1
1261 129.8561433147 1
1262 129.872778629499 1
1263 129.876631912988 1
1264 129.878558946566 1
1265 129.892049004455 1
1266 129.899140879835 1
1267 129.928593741391 1
1268 129.953471134393 1
1269 129.955855353352 1
1270 129.965130918957 1
1271 130.001036608712 1
1272 130.006779657456 1
1273 130.027643966325 1
1274 130.028226793732 1
1275 130.038696126844 1
1276 130.039486576583 1
1277 130.042497482917 1
1278 130.060017598276 1
1279 130.084076064243 1
1280 130.084380070791 1
1281 130.100660406747 1
1282 130.118098803267 1
1283 130.126519745713 1
1284 130.12922005128 1
1285 130.148490426236 1
1286 130.164592332589 1
1287 130.185035163172 1
1288 130.186599947939 1
1289 130.231754898856 1
1290 130.240091327026 1
1291 130.246202002246 1
1292 130.256671335358 1
1293 130.259079046723 1
1294 130.291648234375 1
1295 130.316459020057 1
1296 130.347195259794 1
1297 130.363049260144 1
1298 130.366007660111 1
1299 130.380184821358 1
1300 130.38216301702 1
1301 130.382961167494 1
1302 130.403010371686 1
1303 130.412888926403 1
1304 130.41372042033 1
1305 130.423358259515 1
1306 130.451778177585 1
1307 130.467400048655 1
1308 130.485708130946 1
1309 130.513882183952 1
1310 130.516440306361 1
1311 130.517185224282 1
1312 130.534434228571 1
1313 130.541109637294 1
1314 130.549432894864 1
1315 130.569697295844 1
1316 130.597479370894 1
1317 130.600936376008 1
1318 130.610895742813 1
1319 130.612200011602 1
1320 130.613364820705 1
1321 130.619490681925 1
1322 130.63098164683 1
1323 130.650097241551 1
1324 130.689609318275 1
1325 130.697918006734 1
1326 130.701121152728 1
1327 130.73344070363 1
1328 130.744637742418 1
1329 130.771961890285 1
1330 130.797551059075 1
1331 130.806905610991 1
1332 130.819487307807 1
1333 130.829341863619 1
1334 130.837465890439 1
1335 130.861078587113 1
1336 130.868641433383 1
1337 130.86998467209 1
1338 130.878890503673 1
1339 130.89024907307 1
1340 130.895045860582 1
1341 130.909998492607 1
1342 130.926603263892 1
1343 130.933916597932 1
1344 130.938329467876 1
1345 130.954359428515 1
1346 130.964661021147 1
1347 130.980282892217 1
1348 130.989016922404 1
1349 130.997463961103 1
1350 131.004152814597 1
1351 131.020330132054 1
1352 131.021672929955 1
1353 131.029263648685 1
1354 131.073525947814 1
1355 131.079754134947 1
1356 131.0857832854 1
1357 131.086616641897 1
1358 131.126426093871 1
1359 131.132373525487 1
1360 131.158288778735 1
1361 131.190358019713 1
1362 131.193410230535 1
1363 131.213619442147 1
1364 131.220734378402 1
1365 131.251999297265 1
1366 131.253303566054 1
1367 131.276475990509 1
1368 131.321693685488 1
1369 131.32766299179 1
1370 131.343818348699 1
1371 131.344401302385 1
1372 131.34987492715 1
1373 131.375375752009 1
1374 131.381524276945 1
1375 131.400305912173 1
1376 131.408333228227 1
1377 131.413433509264 1
1378 131.429055380334 1
1379 131.430913991683 1
1380 131.490511881202 1
1381 131.502182141566 1
1382 131.513962007761 1
1383 131.541286155628 1
1384 131.573855343281 1
1385 131.575020152385 1
1386 131.62034037597 1
1387 131.648214769016 1
1388 131.652921928596 1
1389 131.656747333954 1
1390 131.664370125925 1
1391 131.671171622297 1
1392 131.695927529235 1
1393 131.703240863275 1
1394 131.714629502267 1
1395 131.73398528649 1
1396 131.74960715756 1
1397 131.764882140828 1
1398 131.767915239852 1
1399 131.770403429542 1
1400 131.779485360844 1
1401 131.797727577409 1
1402 131.822451543193 1
1403 131.854722996599 1
1404 131.874722542468 1
1405 131.904656190798 1
1406 131.920811547706 1
1407 131.988378638056 1
1408 131.990426708271 1
1409 131.990978481603 1
1410 132.006048579342 1
1411 132.015064985128 1
1412 132.015702785923 1
1413 132.041409466626 1
1414 132.072017546136 1
1415 132.109910611297 1
1416 132.110206174624 1
1417 132.119139691255 1
1418 132.119944110414 1
1419 132.122631399311 1
1420 132.13878675622 1
1421 132.182389710081 1
1422 132.208401916785 1
1423 132.213654628945 1
1424 132.224023787856 1
1425 132.227512345829 1
1426 132.279671070009 1
1427 132.289318323469 1
1428 132.294025483048 1
1429 132.310610420971 1
1430 132.367605840162 1
1431 132.411569728058 1
1432 132.44049588764 1
1433 132.463555097646 1
1434 132.463837473245 1
1435 132.503861325165 1
1436 132.534206406171 1
1437 132.576867734184 1
1438 132.584900389698 1
1439 132.612919981633 1
1440 132.676284833946 1
1441 132.696937309422 1
1442 132.75101416575 1
1443 132.784389250472 1
1444 132.790647827952 1
1445 132.806908326611 1
1446 132.816378328279 1
1447 132.857791282422 1
1448 132.902547484876 1
1449 132.914912517936 1
1450 132.943640795412 1
1451 132.952574312043 1
1452 132.952633813282 1
1453 132.976437941208 1
1454 132.996836611173 1
1455 133.033672877815 1
1456 133.040830672253 1
1457 133.081599442093 1
1458 133.136930105505 1
1459 133.245004348847 1
1460 133.253278032954 1
1461 133.254023536086 1
1462 133.255680814728 1
1463 133.263897009313 1
1464 133.273185590508 1
1465 133.354224655041 1
1466 133.369547112579 1
1467 133.393371527286 1
1468 133.425210429325 1
1469 133.529627012289 1
1470 133.576232591954 1
1471 133.584744349865 1
1472 133.593677866496 1
1473 133.610666076822 1
1474 133.6113467358 1
1475 133.69122590321 1
1476 133.745762206551 1
1477 133.747602220803 1
1478 133.766906379648 1
1479 133.832674013735 1
1480 133.859074843089 1
1481 133.886107903299 1
1482 133.992423527445 1
1483 134.097627193427 1
1484 134.106560710058 1
1485 134.202981733367 1
1486 134.332329457663 1
1487 134.398990746862 1
1488 134.546399681544 1
1489 134.825858148234 1
1490 134.84408528782 1
1491 134.847763234979 1
1492 134.866951458771 1
1493 134.948950885659 1
1494 135.123392880552 1
1495 135.168315012205 1
1496 135.341368089066 1
1497 135.424756433986 1
1498 135.466961702687 1
1499 135.782385506448 1
1500 135.979844546249 1
1501 136.428617034366 1
1502 136.749168811592 1
1503 137.005610233373 1
